id;Latitude;Longitude;Continent;Country;Administrative Area 1;Administrative Area 2;Administrative Area 3;Locality;SubLocality;Description;Status;Url;Images;Size;Types;
6318663904788480;34.1860238;-83.94390929;North America;United States;Georgia;Hall County;;Flowery Branch;;;CLEANED;http://www.trashout.me/illegal-dump/6318663904788480;http://lh3.googleusercontent.com/RUxJyp1HVotKhEIYDJGxD7M9JHFxo5NJTXQjz9CE5N0kTkYvyIMBQ9pmiYKIAbl3A3g5oEMaP20K2OnWC9nVN7Y=s1000, http://lh3.googleusercontent.com/yR65L4kuM5fBIMrTKvePCkMZ2dek8k-ZBsmmyKDkCruL2kk6-ewgIAQj5skiIK4sJ6pt8v_LfFolS0OSrhzndw=s1000, http://lh3.googleusercontent.com/iUHLBzVYZBYrlwwvCRmBwZ-pDBsmiXCTnZUzsyUuVStAJxT9kz8n6fCB1euIMlakCiZ3UWKvbAoCqdnv0fVMHQ=s1000, http://lh3.googleusercontent.com/PGYyLhnQmTvijTlm2TjabKy3ikD6Ao_mja-sZlHjlSFupwKvsBYa_cqD-VGjl0uV35wXhJym0CDlFJk58ADhZQ=s1000, ;MEDIUM;AUTOMOTIVE, ;
6628401779572736;34.30045012;-83.90436361;North America;United States;Georgia;Hall County;;Gainesville;;it appears to be a portion of dock - too heavy for one person to move from shore. Also some bagged trash on shore here too. ;CLEANED;http://www.trashout.me/illegal-dump/6628401779572736;http://lh3.googleusercontent.com/D4Dep8a8_NkcQxMJp8emrJucL1z78yoiNed1kquFW0CXpGbDYhoLOXTr5I4C-uE5NPh_qgLOApsKJFf2P1ILpKE=s1000, http://lh3.googleusercontent.com/p_41PP4hi0_UZ2zzzMyPd8XciJnxnx_5ZFG9ZMkH1QRLumJZESujALMsf9uLe3l-luaenfYmYN2pw9eAb4Du4tBU=s1000, ;MEDIUM;CONSTRUCTION, ;
4548741839192064;34.373183897728445;-83.76214424156002;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4548741839192064;http://lh3.googleusercontent.com/8YwfIkGFhPF2W0KGoK_YIUs-vt16UqPC2dCFQ5dC7EuDrzk-pa3MyuWGOCCG-MfTAe9Z9aGY2a0zzgIhoAtuYRg=s1000, http://lh3.googleusercontent.com/wJgY0p4YoNyvLTwasnAgE_lOTC_K-k_idmIYizQQbBnbbjoHTsfK6lRvwS1amx1uVjDSf1Ebilq6xnvNnlVLQmY=s1000, ;MEDIUM;CONSTRUCTION, ;
5558106398392320;34.36923413540644;-83.76837685712033;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5558106398392320;http://lh3.googleusercontent.com/KUu0_ioJbAgeezs6zOxioDpMAKNEVXJVbzNxMrKYYRjZ3vxSnUHfxb6g4bUCqLq24TKjYI-Bs7CTMLeGobZTv3I=s1000, http://lh3.googleusercontent.com/huWt6fOrgp99DNVh1CVxfltwYS81w8yDfJWPYC-XxFx-vYjbT4sAaKEb0GxeYtQ8oI6KYAh03vl-RU2pT5fcDq-5=s1000, ;MEDIUM;CONSTRUCTION, ;
4512710284804096;34.35613552577268;-83.80545076921936;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4512710284804096;http://lh3.googleusercontent.com/7cMAJKOXEpaLMVmC1OLhy4opmZgwyyU32vEDVLx-Q1TFAiYFLqfoz08ltk2xEl5R7gEQhgtkAT8pJqNXae7A4wc=s1000, http://lh3.googleusercontent.com/lSrAtXfnFvG3OgNEWl3juoPrOp6qUrqMuWFh83Oere1YRNNJJ5HUnJroVPLnpe8ITM-IpSwQuRo3HVdai5nLPw=s1000, ;MEDIUM;CONSTRUCTION, ;
6147101838802944;34.165441822292436;-84.02502528399603;North America;United States;Georgia;Hall County;;Buford;;;CLEANED;http://www.trashout.me/illegal-dump/6147101838802944;http://lh3.googleusercontent.com/NED_qWfHvdBXRcVBTj2WylbiweBssnSqbhyGb5AMH6qND8ZjYXt6oBAtwnmhd4a-vRid7z9EBgc9QSahfXbUqCuk=s1000, http://lh3.googleusercontent.com/BGNbDzOPUW9QQNwOSaVEtrPjZPpEsntWsHO-aR8kfB8_AxbaKG4xmB8z674DybuBIueKGC6qZ4bufi_WkPj1WBY=s1000, ;SMALL;CONSTRUCTION, GLASS, ;
6392762693844992;34.22732294074653;-83.9301743266023;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/6392762693844992;http://lh3.googleusercontent.com/n5diDctdqVY2YjFw7Xlkf5jYuRYU9B8rCS_eyFvK78TIm6Ocu5zitrp5pxXpORvdC183L97rGHGylF8jDrfs7Q=s1000, http://lh3.googleusercontent.com/LudPAmP5-whhkr8NOWcO4th5p9GLi02hsiIkdckh03SPTF6YvUObObblgalHumG4odmeqKZvo4ZvTSrrKb1zrq85=s1000, ;LARGE;PLASTIC, CONSTRUCTION, ;
6075305823305728;34.22857083849071;-83.9314759523458;North America;United States;Georgia;Hall County;;Oakwood;;;CLEANED;http://www.trashout.me/illegal-dump/6075305823305728;http://lh3.googleusercontent.com/X-759BKF3p3XiyyVAIMxsLLdLJOSDcQGWVPXKMCDSNVywp5cQ-jFthCxRmIrVd9IQ_SD33Xf203cePHa_5nF_7rx=s1000, http://lh3.googleusercontent.com/qdpe-9PPV0p0DrBE4gyE_I6yWm4cqp2jXIFfQ_mb3uT8qSg2kF26hkv3zXfoJwHb5N6DoUw8yF_eZLqeR2pIbslv=s1000, ;MEDIUM;HOUSEHOLD, PLASTIC, ;
6178452952580096;34.265143680418156;-83.89633515857523;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6178452952580096;http://lh3.googleusercontent.com/MvwajrTZfzAvB2mJDzS6vgVU5MGAYYOibN_JAc_LTpbWoRVnYjzYISjx6D83d093tRYMI2z3aoeeEpPFHKFf0w=s1000, http://lh3.googleusercontent.com/oEowoo7Glle7zKHHRFWb2A0yP3Vd6Y0w9_wrgyFQJrjOfLOz7kRUGkZHhXBa4UtkHaBOtXC37ct-ohuLcn8IEg=s1000, ;SMALL;LIQUID, HOUSEHOLD, PLASTIC, METAL, GLASS, ;
6423129454804992;34.18575274;-83.94367159;North America;United States;Georgia;Hall County;;Flowery Branch;;;CLEANED;http://www.trashout.me/illegal-dump/6423129454804992;http://lh3.googleusercontent.com/-gGbcJD9_DUVOX3jmXd7pUMhuam-0MZ7Fl3gt0gJR8ySj4KGUE8W1lwSN0ifippXeDua-AIo_9W2C08wnvmbn8w=s1000, http://lh3.googleusercontent.com/0Izn0i_zbJqDO84wQaPcPg1_lENxL0Dg52SuoHU1cm4Ec-h0XbfMBTLkpz20q6dTGdVu3TPUSwJJRwFcLK4Yo6I=s1000, http://lh3.googleusercontent.com/SD5vwypqgafTW1Ku7HuM4KTQKHosWe3Fsv0VOmCrANq2IWhEzv7fYSbmHnWQmplpAr-GjG04tQG-Cf56-3YWhE0=s1000, http://lh3.googleusercontent.com/mtQzvYyfOpbRybq2MgvyaxFL8NcXXbgFBBtkdXMkd1eLW2bPGQ0Huolaq0XvVW3Ef4hQgCPy0lrB4gvFQ_Iagg=s1000, ;MEDIUM;HOUSEHOLD, AUTOMOTIVE, ;
6384513940717568;34.2120125983229;-83.99661130279675;North America;United States;Georgia;Forsyth County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6384513940717568;http://lh3.googleusercontent.com/Vn5a_PUNJRT4rerLzXn82gUyxMnaz3UoZLdM00In3vK3D-INQJjfZLp_QBH_1ql-z7H-CZu8h7TUEyAFaYZAuA=s1000, http://lh3.googleusercontent.com/kCSNa--EXYbfjtXNmm3897-cbBHQywmyu6I20ND6Tme9R9-Dm7zYdKAJufBAFnx7KJ7ipwXxNmzPth66iArphnk=s1000, ;MEDIUM;METAL, ;
6355054625816576;34.19174305;-83.95622918;North America;United States;Georgia;Hall County;;Flowery Branch;;;CLEANED;http://www.trashout.me/illegal-dump/6355054625816576;http://lh3.googleusercontent.com/IgWaQ-LukDz4L6dBprZx-pk4Ce8NYpaKoZu3ObAx-oKKQQFwGpJg6wf81HSlZeUvQDefefHgIhYzD_m1FPxmg_W2=s1000, http://lh3.googleusercontent.com/f_Rqxffxbq83yjgvBd12r-XD2QljzAhnR4zO0xivEbmkZZqHFbl7Pv6gHQuunuKRu60m8oHUxaLAuujCtUQMVLU=s1000, http://lh3.googleusercontent.com/0829TU923CMUgDv2bs0q1ILbILjMAiOig7c7XWp8ILDRXA3EqWcAfrp5nflym4LvC27InN-q6uhLvysxHOa61g=s1000, http://lh3.googleusercontent.com/wBMh_9boHMEPWFxzb_tixfsn70oPVET0VrEy6XK0Nd3OXyH6PB0632ZPIYhfo0OjHOGmIcR1hY2V-Mu6Zgv6OL4=s1000, ;LARGE;CONSTRUCTION, ;
6446726407782400;34.19177672;-83.95625425;North America;United States;Georgia;Hall County;;Flowery Branch;;;CLEANED;http://www.trashout.me/illegal-dump/6446726407782400;http://lh3.googleusercontent.com/jEJZWx0AzjGAoLdfZAsk66SwJm-AIY2YNF-LmzuBM3kMnV38_nyqwdKTOb_1a9DxnYKsWS05THgNXqlkNmubBOI=s1000, http://lh3.googleusercontent.com/SU52FKs8GlNS946wzrcZ7rG0qZtnOBJbKjy4lmHMNcyB0uFgHRhzQnD84ok0CfySh4TIqqJfh9Qel1eLFSHupA=s1000, http://lh3.googleusercontent.com/Rafbl9oj53ivD9PZVa0mBGEt5ToMQgR3ofy9lgoAhXGZEjgALCOKw6q-lyaaHSHe5a8sjO8d2L-SXLEEB1Q8qCU=s1000, http://lh3.googleusercontent.com/q5jgmxJbLx_lB74paSIfghgGvq69Vs_trStVDCHrXvi7pGNheYLfG398C3m1Yxf1vbW7KXkA57RPGIitbwe3-Q=s1000, http://lh3.googleusercontent.com/sZs2fdcfF99Z9u6NC6dmkCwDl5HdoRuTp9eVdjUUId9WiCyJ20iJfCjK0ied4xdY1trb7dDJ4EJQRzFwId199w=s1000, http://lh3.googleusercontent.com/tIGOZZofgxrBoZqTABbgxPYe0FGFLa69Ep-7VpJOvGQ1uNg-MpzIZoxf_EN9Tmw7QBLTCCPXcFGxCDBq9Fo9Xg=s1000, http://lh3.googleusercontent.com/NZJq2DE0vV8_o2pD1McNBQfU5yznncDgizYsAqyzjhbJv8J2Fw6SIv0-QO0ZHzQRNwYmazj85J6UVtdlQPgUi3A=s1000, http://lh3.googleusercontent.com/Nh_awlST5FHsrKgXT-ev2TQGmun71n9OXP_Vsr8cEvKHbyXepF7H4bnswuRBKqidaKD5OUWwp0T0K9hRRNQRq5wj=s1000, ;LARGE;CONSTRUCTION, ;
6460233408839680;34.19144345;-83.95662062;North America;United States;Georgia;Hall County;;Flowery Branch;;;CLEANED;http://www.trashout.me/illegal-dump/6460233408839680;http://lh3.googleusercontent.com/y26BNv3_chWLvkOMvhVc89jT3GtSXYKqz6q92iKJ1M0Qsf7fdNRZad03ialF12Lp1GJg16QY0SfA6b80CPtXAA=s1000, http://lh3.googleusercontent.com/9iCYLYLvm9OBKhdNuzbhgP7EUax4pmE3HxExgI4hfCAVXKx5WDiGPS3q_FAVhmwfluvPaTlznlvUNRvp5WtF4xA=s1000, http://lh3.googleusercontent.com/6Xt-BC89xhNPy4srbXMR6kYxj3PUnwWm74_V5m4O-BnLqO8yPhF7iefPQUHCtQrdwx7kL6C3kU3vc7zq_6pshg=s1000, http://lh3.googleusercontent.com/V44chadnXoQFlZepUyJ7O0hbyizhgI88BSatjS3LTJBAQXUnK1nKs4v7DFW8PP22yvD3rpx2YHJ5z0O0CpAVvw=s1000, http://lh3.googleusercontent.com/GJI6qhuZYTq6eQ5FKF5s_u-5Y21Mlfw4huVpKMNybVaMBd0EzJECtSU8LnaiOScnpbAzpkfJq5fcmw9jh336pQ=s1000, http://lh3.googleusercontent.com/O1viAfZfgYetb-IMS6OcUp9nZ4Lk1lPLpeEW98OeEA7XdH_odcgr1KJklkD0Qf2wav8ZIDeICYm7bA69-b65zWk=s1000, http://lh3.googleusercontent.com/EF2dAH1Fs5ePxzb50_zPhZPgAzqPBcZbunW2xhvC5TQ6v0UAbbvoCKTXBuwqTReWIsx4b2NnJSwP2FLCOf3-MCzw=s1000, http://lh3.googleusercontent.com/9XqvWFmYkgyHRCMuhYTHZDb3wWzMHzhJyQXpYJPQZK8Yui7xi1m8TEgmr9ow8w-zG6CZP9PSS1HleXBgO4oWN48=s1000, ;LARGE;CONSTRUCTION, ;
6626472265515008;34.23278257719635;-84.0330176801272;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/6626472265515008;http://lh3.googleusercontent.com/lUTi4BN4AiXGpaRzSn4miujr0iseXmS0R7Fp-kPq-TMKQdRsPlVpx9VJpueGeoRK29jsoUO4SJkqe6tWc1ovYVc=s1000, http://lh3.googleusercontent.com/lCwOjv4s19A2pkroT4HoF2_R2ezNw-bR5QjGXZZKSd-fTpb1FAY07Ph-kMP64w9ynxD7IUzEZYsjAskmzUW9cYg=s1000, http://lh3.googleusercontent.com/mH4KZ1yZFqCzw7nrvmU0RLNtVB-5O1Gob8XgcPc0SSMGxSvkXRgyxgd6A06f6x3M_uRSK84LtiA_LTd0o2gSgA=s1000, http://lh3.googleusercontent.com/JOkMbJIOeTu-SP0YBni6Qye3ERAF_mkleYqJBcdN_YzlctFX43qRMqbL2MnMBj701LSENPSxjXFILBTgicfGOAI=s1000, http://lh3.googleusercontent.com/ooEykO6W90NNuC17b98lgQHxdEwcHUK9FJgBuJr5bvWHZagl7Oj6VUZmR0lxaMXsPPJ2Vd8P_85DYeKYha5QazA=s1000, http://lh3.googleusercontent.com/fwSMat1Hg-Ft0cUttebi9XCMWUe_zfimZMe9gbQI6hBWnjd10y110QaBXTa92z6foKLXaVCWRA_tICC3-tR6jomV=s1000, ;LARGE;CONSTRUCTION, ;
4988878544961536;34.26490823275807;-83.89575513087576;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4988878544961536;http://lh3.googleusercontent.com/cvX5tSO5tEthk52YrIMYoLnJ8R6e9RMepRjqMXPeO17GPgSpSlWM6kIkd_sUJqqbdPAPibQiRMnoyII8F5GQUx5R=s1000, http://lh3.googleusercontent.com/vpXjFADDvQUbnE3kBgwYc7jQF46AhCHjWcK8P20mHhF_P6epPv7OKaIRISLjmsg9w7EH1OUrIYsdz3Go4gLrUpk=s1000, ;LARGE;PLASTIC, METAL, GLASS, ;
6087819344740352;34.264834304372094;-83.89578153387075;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6087819344740352;http://lh3.googleusercontent.com/GYEU67TN2bXARsXYfP0aOJabrUY_1FXYnXwmEzaCUWMEtEDmtdVhpFfnV8k-YwHuUpTreuSSo9jfTstwMNHzgig=s1000, http://lh3.googleusercontent.com/Z9StlpjjY9OALB08V1f-aRNghvT-1Yb_EcmBamgRCNmbwrYqw0bRvblSizsoUoauGG4jO0nkLvtlbp2qQmTDWNE=s1000, ;LARGE;PLASTIC, GLASS, ;
6424720471752704;34.204178452523614;-84.10606554717208;North America;United States;Georgia;Forsyth County;;Cumming;;;CLEANED;http://www.trashout.me/illegal-dump/6424720471752704;http://lh3.googleusercontent.com/zNv0ctDrUPHMeIx8u3946WaVcp8tV4C7nF1Vqvc4RjehAsO54bLG29UqWUi5_9OrEiBg5LWqhs5Px2ORe8dPmjE=s1000, http://lh3.googleusercontent.com/9PbVRoOd9JcWKGsX9wbGN1gFMRNdxJVGC6b8QNSEkXlRiBEL2heu60ErYNObFzZElBRbb-7_x_nWCj00F_Walh9e=s1000, ;MEDIUM;CONSTRUCTION, GLASS, ;
4997790467883008;34.31401939600176;-83.85389867246509;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4997790467883008;http://lh3.googleusercontent.com/3-8Q2IRuH2rNvUuWb1vCuYL1qWetzdmSzMCp4raMToysuO6LbuqED6HwlL29Lto_s3EDj0JmB_nCkAg0rF7fhiY=s1000, http://lh3.googleusercontent.com/CXVc9QymAclPeS6uUKg9YGpi6QCQlMRvSGyk1_Q1_n-z2vYuR0X0GeY7gjB-9Adl3XRFhAspQCdBRSdfF88R12M=s1000, http://lh3.googleusercontent.com/J0oiQLnbuJl8wvzj7rDrLGgX5YNV_aHPk_F5CnpEB4LMa2Kc6dQzRbeuxyJ4mTWF8iZoidW6SGZ-gBHqgODjCU0=s1000, http://lh3.googleusercontent.com/U7qKJZ2FZQ_IOUXjBW4C0Vixtcc0WXcULVsMCvseuUtcEsvX_Y6oKeQmwM99oY-iZFoPjmZanSndFS-X98B-Og=s1000, ;LARGE;CONSTRUCTION, ;
6059803944157184;34.307720228130286;-83.85116114288927;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6059803944157184;http://lh3.googleusercontent.com/VCkNJGU4r2kFb6JxHW4j6ua1nC7SAHqAerejQFWYLgw1hPOmLrk2knOtZcoqki95tS3p9Dfogyyxo5cwUJKVPp4=s1000, http://lh3.googleusercontent.com/5Ru_FJmDjj9cMmlpc9etiDYVIUkdeTPzVF_pLrYWL4jy5ud4DfyawrklFY3ZlU3FCtsG7nejdJ2X8UeVw0d7pQ=s1000, http://lh3.googleusercontent.com/ZtSz6bEyMejuACLSa9zq3G74_yW6CIAhHgVAjPiC_MMdNIenC4F6rVqEKD5BHT9ja6OAABj-TFq8BoBqGftsrO0=s1000, http://lh3.googleusercontent.com/8UvEVNNkKQQwoHP0J6LWnI8KPoMf4qcC7BRm3AUb0OsEWZAZlwpyakREBoHLMTW2rNKoUXpU9KYioUqkJF8QkQ=s1000, ;MEDIUM;CONSTRUCTION, ;
4534981971935232;34.306976292314296;-83.8509680238402;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4534981971935232;http://lh3.googleusercontent.com/NvYuA43RI3Ls5M5-xwqYTDH3RcL1oCNFlIRKB2_nMGgqWi9E5rpv9_pXjzOgSNFwMHb7rOOjiTf48jlLN5L9xfc=s1000, http://lh3.googleusercontent.com/4lxZD364VxYThreUjPcE4jN_oIqrlWDxftlKT60AzxRYj2SFuquJWW-KvWDfZe69r-pGbd3oCHDaQpM2499iS4bW=s1000, http://lh3.googleusercontent.com/JjEaSZr-xzGBsz1I0qtdMY8VyANzWtoopm8V0sMrx0_E9p1XJAcycU__iy8mL4mW-LxDjzSOsR0-oK_cunQlDt0t=s1000, http://lh3.googleusercontent.com/9FnpPw7Q-Dfrfnyq4JtZHcHb_ka6XNwCUymysBrwPuzAx8z__AZZXdOQt0GENwckN2WTDghEp4ahP78D93B7zQo=s1000, ;MEDIUM;CONSTRUCTION, ;
4984589617463296;34.30544621779984;-83.85052093312503;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/4984589617463296;http://lh3.googleusercontent.com/vZM25Ek2BYrJD2XIDztS_RkTw9wy3aa0VaoC8-PkoSbsv7cZyRKqMFce11CguHvHoZBRs3YSJLKVMOIkqIJNoQ=s1000, http://lh3.googleusercontent.com/UpsximNCoDEK6ZQ8iCIbQgiBo3aRNaiwMkw_Unev0ptiOT97N2TDsXtC5t4xovIdD1AovclK52wQa3A5Ea8WIau3=s1000, http://lh3.googleusercontent.com/ZTptKJ0Ltu1VxOQAe4BtzS9zr9txLDhU-wRhlFAfdI1RSf7Mh4odNkjWbkCK6Qcn3vLvZRpUgU7pwOZbCVpbLI0=s1000, http://lh3.googleusercontent.com/qgeK-N_apek-Qe-Z5koYoxpRT7F0z36v5zamlb1HR17zdqvmtQkJTtCWl0u_3WtnWxpuSeyvn2fO4w4I3IcjSg=s1000, ;SMALL;CONSTRUCTION, ;
6341278920867840;34.305258379349766;-83.85023435585559;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6341278920867840;http://lh3.googleusercontent.com/QOzVvreIRLT4OOjDeStSSwGMlKjaO5AlaD4TRdBmEkIqFLMWCTCTZ4nD_17lRZLGQDcEjNF-DIJ38LS3xH8e6w=s1000, http://lh3.googleusercontent.com/8a4zeqMecwMGzNqcPXi_ostbk-N5kByreUy6aRgK1q8ZWHdck_CE6DujsAvfalLDDeo92310zQ0aamNFJ4ooKg=s1000, http://lh3.googleusercontent.com/swACMfg2tNHilTtq1kbAI2rcrXnXVM7NPAvhIHNsNQG7cCP8hXNk8-ItCcZO1_WhF9Zh7trVeG5Zo8mFguuBp5A=s1000, http://lh3.googleusercontent.com/VG5Ji-Meu3CpHFPpBkHJpYkFDrIhfn3LXPWsUa_jR73NmkOhpVXw1paNptnuvxhKI9efQdpanb4mXi-NxFzSuNe4=s1000, ;SMALL;CONSTRUCTION, ;
5055866478788608;34.304715190114734;-83.84980805226029;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5055866478788608;http://lh3.googleusercontent.com/ivU3PavtIhRHsBb1GR3YOEx3RRV0REvmtnmnl7tBa5iOUpcz4t9wfjhBg_EIqoAq4aVkJXKc9Yay8GMePNHTjHA=s1000, http://lh3.googleusercontent.com/Tqr3A4rI8Yf18GTYCxhdzaJ8kdrrXZG-NZQZtj5Sz8g2FlRb1Jt-bza1vCvn11UsIl3l83hj07QnB1Nv5JocM5w=s1000, http://lh3.googleusercontent.com/NShsmGap5CaCq49XUMXj26PnzDVRhnwzvb157LUtoVQbwXmmYvBKWujV7JT5RXeNlKTZJ0u6EzNQECJV-hlnqOY=s1000, http://lh3.googleusercontent.com/u7DGNm9-rAEQJ1SObU-o1v78ruYacWLJWxyuC8cqgiN7jjQ9XROxLj3EyYnX0Q3niZSeIaQVunJ6t9SZL8ZV2g=s1000, ;SMALL;AUTOMOTIVE, CONSTRUCTION, ;
5027633242832896;34.30255001879698;-83.84853735573948;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5027633242832896;http://lh3.googleusercontent.com/FQVPRsqQyV0MhNzpKixJPuOzud0_bjGTBICzMMAIO0suKfl4fr74OcSvhZR17t0PUZSzfaDyLuy3wbJFPWU66-A=s1000, http://lh3.googleusercontent.com/aMESaOsZF0jCX21X1JCedi_Y9CdNaUQmMYyIJxgKYwwAtqs9t4rtdBJ92aWUrhJ9XNkVRWZ9QKdJU-kzV-J0aQ=s1000, http://lh3.googleusercontent.com/1xhqn8tqdwQjJ24mlcMEpRTPXtN_NDrnqc6Jf45Ra-Q-EQ6KjS8k9zbUkiFctqLdSESa8gGyTaQo2XK3Jy0GYvf3=s1000, http://lh3.googleusercontent.com/DupAtq_AmBbHQ7oHreL1xjb_bhg-hZSwcSv4VimkX0vz7dwJxyTm-y_K7rgR2nCNC7mci0RpwSRVBFXlAWgC8Rw=s1000, ;SMALL;CONSTRUCTION, ;
6405165351436288;34.30503441489702;-83.84654103786112;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6405165351436288;http://lh3.googleusercontent.com/JY9faef_C-jgO2FFbNG09Ic7pesPJISwnQE_YgUImCPEateCoIY-37q1E_C7fNy77U2pfwA_Yo1LIWWAMtv4liVJ=s1000, http://lh3.googleusercontent.com/RMK69J39dZw9pTQcMomdOyJyvwzmhOfU_9yTPO3LPuTQQaTSQon-qEgBp5jt4kapqcFJv49sxgPef6hyZmlgJcP1=s1000, http://lh3.googleusercontent.com/JzZ61l1ejuGUit8g309Fl6yaGIEwKUWYBD8_CyIvkFpqQwJeIqZN9bz-nmmJDZn5MpkEfrPObNZ8JecwBMbA4z8=s1000, http://lh3.googleusercontent.com/YIVxJiHTh28yG8xo-lfFJzNQwwwnPc7yNx9fdT_DZsUHaX8O8eC17wt0q_adYACmELw8pEnQFgGSgCtqOZBP1w=s1000, http://lh3.googleusercontent.com/URbTBIu-1M7GNPM8Wmx34Va08ISz8yR8oMSu0bmrP-6pukyjYKtvmnqYns7gSMltmCM99gbW_pVOum7uFJzHtEc=s1000, http://lh3.googleusercontent.com/5yV2ZiSp1JxcJf_8UwhLcB_VLd7lCAmmBHXHQgub8P9vIzNUPdqI0qdfcz2mwdJqCgz4nIabDOf-PjxCELzTEkqR=s1000, ;SMALL;HOUSEHOLD, ;
6458313155805184;34.30504313207632;-83.84665125988782;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6458313155805184;http://lh3.googleusercontent.com/FlMxRtDj76NV0pjkcc4YFAm-q3TH7u9zvmT69XOkSYtUImryo_vdq1VqLPolWYlbOa0WcLy1e6eo2drKPgAliA=s1000, http://lh3.googleusercontent.com/95KClKrIOu83dHeyRQXM445hi7m3uSScGqucnpzqiHP4tsbx1tIX14YjVDtb3VdKjmN5pItNidbIgu-VDgmbeeLU=s1000, http://lh3.googleusercontent.com/xzvLS7sfG7uEae0SII5qxDFwFeNtmb-RB_VPvXWTnKjl-Lu8hiKHgcjVGv0HJu70hKbjIZyXaukvEhPXgz7UONqZ=s1000, http://lh3.googleusercontent.com/To7ggjE4LBOktuN1ypdKluDPjZY1urX61HFaqj467LaXw4WRBL3LROs0EVRl3FmXxrTK5_26bpsBxHox7fCwRsM=s1000, http://lh3.googleusercontent.com/M9aTi36nTL4riScKyPxWdgz8GIg5cQ4VLAlqMeTFRLXZHkOHiq-ql0JLMMlMKrEWykxJFBsH7ROpi3mXl7Zc9L8=s1000, ;MEDIUM;HOUSEHOLD, ;
6463057349836800;34.30916225075192;-83.84879501544297;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/6463057349836800;http://lh3.googleusercontent.com/dNh8kfehF6lWOsLp-UrMN5veZIFTOqj8YyK9hQFgGwEXAk6zaJ982iYDPGaPHP_N3i-9qdTwEFai-wlXSvDjJWE=s1000, http://lh3.googleusercontent.com/tOhJrwYc1Vgzkt5RZfIBM1XbUydolodQxVL9tlmt6fQXNlmKzgf1UqoiuhX5m00vvDLKLK_rL0F0nkj4ilB_rhQ=s1000, http://lh3.googleusercontent.com/3JSOGvR1Pbq3Qi5Ty9vn-s8C8BzlxEFHxblj4qJgIrTHoy7SdkOHhrjLZrG9qmJYYFouA--aScksvhhhXqASoFs=s1000, http://lh3.googleusercontent.com/3l_8WIc-EvPa2gr6rpO5W0IGvBEMEKfRiEvBP3F3fEFzPJJ1Qi-aEAr7gyGZKk3bKZIEBvR202lOhd7mQyHOz1cH=s1000, ;MEDIUM;CONSTRUCTION, ;
5063417568165888;34.31985286533303;-83.8471044693923;North America;United States;Georgia;Hall County;;Gainesville;;;CLEANED;http://www.trashout.me/illegal-dump/5063417568165888;http://lh3.googleusercontent.com/wsQ2DqOk8hf8MrODqAQ5BvKLtOb_QBBcyOLgVsESt399rI_B9DHHU1VOiA2v2Z9bY-fcfQbC0IDX_LclQTYS06o=s1000, http://lh3.googleusercontent.com/XItHCKAaCqM-TB74mEsrQax0T6pbuzSTidyX3Lx9mAV20DGCsmBHuKvPxtLYg3U4gY_qVgxlSv5UCLB4gLTTrwM=s1000, ;SMALL;AUTOMOTIVE, ;
